section_id,party,votes
3733401001,Cs,0
3733401001,ESCAÑOS EN BLANCO,0
3733401001,ESPAÑA VACIADA,0
3733401001,IU-MS-VQ,0
3733401001,MUNDO+JUSTO,0
3733401001,NUEVECYL,0
3733401001,PACMA,0
3733401001,PCAS-TC,0
3733401001,PCTE,0
3733401001,PODEMOS - AV,0
3733401001,PP,20
3733401001,PREPAL,0
3733401001,PSOE,5
3733401001,SALF,0
3733401001,U.P.L.,0
3733401001,VOX,8
3733501001,Cs,0
3733501001,ESCAÑOS EN BLANCO,0
3733501001,ESPAÑA VACIADA,0
3733501001,IU-MS-VQ,1
3733501001,MUNDO+JUSTO,0
3733501001,NUEVECYL,2
3733501001,PACMA,0
3733501001,PCAS-TC,0
3733501001,PCTE,0
3733501001,PODEMOS - AV,0
3733501001,PP,90
3733501001,PREPAL,0
3733501001,PSOE,41
3733501001,SALF,2
3733501001,U.P.L.,14
3733501001,VOX,82
3733601001,Cs,0
3733601001,ESCAÑOS EN BLANCO,0
3733601001,ESPAÑA VACIADA,0
3733601001,IU-MS-VQ,0
3733601001,MUNDO+JUSTO,0
3733601001,NUEVECYL,1
3733601001,PACMA,0
3733601001,PCAS-TC,0
3733601001,PCTE,0
3733601001,PODEMOS - AV,0
3733601001,PP,20
3733601001,PREPAL,0
3733601001,PSOE,12
3733601001,SALF,0
3733601001,U.P.L.,1
3733601001,VOX,4
3733701001,Cs,0
3733701001,ESCAÑOS EN BLANCO,0
3733701001,ESPAÑA VACIADA,0
3733701001,IU-MS-VQ,0
3733701001,MUNDO+JUSTO,0
3733701001,NUEVECYL,1
3733701001,PACMA,0
3733701001,PCAS-TC,0
3733701001,PCTE,0
3733701001,PODEMOS - AV,0
3733701001,PP,58
3733701001,PREPAL,0
3733701001,PSOE,4
3733701001,SALF,1
3733701001,U.P.L.,0
3733701001,VOX,28
3733801001,Cs,0
3733801001,ESCAÑOS EN BLANCO,0
3733801001,ESPAÑA VACIADA,1
3733801001,IU-MS-VQ,0
3733801001,MUNDO+JUSTO,0
3733801001,NUEVECYL,0
3733801001,PACMA,0
3733801001,PCAS-TC,0
3733801001,PCTE,1
3733801001,PODEMOS - AV,0
3733801001,PP,28
3733801001,PREPAL,0
3733801001,PSOE,20
3733801001,SALF,0
3733801001,U.P.L.,1
3733801001,VOX,8
3733901001,Cs,0
3733901001,ESCAÑOS EN BLANCO,0
3733901001,ESPAÑA VACIADA,0
3733901001,IU-MS-VQ,1
3733901001,MUNDO+JUSTO,0
3733901001,NUEVECYL,2
3733901001,PACMA,0
3733901001,PCAS-TC,0
3733901001,PCTE,2
3733901001,PODEMOS - AV,0
3733901001,PP,73
3733901001,PREPAL,1
3733901001,PSOE,55
3733901001,SALF,1
3733901001,U.P.L.,4
3733901001,VOX,26
3734001001,Cs,0
3734001001,ESCAÑOS EN BLANCO,0
3734001001,ESPAÑA VACIADA,0
3734001001,IU-MS-VQ,2
3734001001,MUNDO+JUSTO,0
3734001001,NUEVECYL,0
3734001001,PACMA,0
3734001001,PCAS-TC,0
3734001001,PCTE,0
3734001001,PODEMOS - AV,0
3734001001,PP,47
3734001001,PREPAL,0
3734001001,PSOE,12
3734001001,SALF,0
3734001001,U.P.L.,2
3734001001,VOX,16
3734101001,Cs,0
3734101001,ESCAÑOS EN BLANCO,0
3734101001,ESPAÑA VACIADA,0
3734101001,IU-MS-VQ,0
3734101001,MUNDO+JUSTO,0
3734101001,NUEVECYL,0
3734101001,PACMA,0
3734101001,PCAS-TC,0
3734101001,PCTE,0
3734101001,PODEMOS - AV,0
3734101001,PP,14
3734101001,PREPAL,0
3734101001,PSOE,6
3734101001,SALF,3
3734101001,U.P.L.,0
3734101001,VOX,7
3734201001,Cs,1
3734201001,ESCAÑOS EN BLANCO,0
3734201001,ESPAÑA VACIADA,1
3734201001,IU-MS-VQ,2
3734201001,MUNDO+JUSTO,0
3734201001,NUEVECYL,2
3734201001,PACMA,0
3734201001,PCAS-TC,0
3734201001,PCTE,0
3734201001,PODEMOS - AV,0
3734201001,PP,71
3734201001,PREPAL,3
3734201001,PSOE,40
3734201001,SALF,1
3734201001,U.P.L.,2
3734201001,VOX,46
3734301001,Cs,0
3734301001,ESCAÑOS EN BLANCO,1
3734301001,ESPAÑA VACIADA,0
3734301001,IU-MS-VQ,1
3734301001,MUNDO+JUSTO,1
3734301001,NUEVECYL,0
3734301001,PACMA,0
3734301001,PCAS-TC,0
3734301001,PCTE,0
3734301001,PODEMOS - AV,0
3734301001,PP,6
3734301001,PREPAL,0
3734301001,PSOE,13
3734301001,SALF,1
3734301001,U.P.L.,2
3734301001,VOX,10
3734401001,Cs,1
3734401001,ESCAÑOS EN BLANCO,0
3734401001,ESPAÑA VACIADA,1
3734401001,IU-MS-VQ,0
3734401001,MUNDO+JUSTO,0
3734401001,NUEVECYL,5
3734401001,PACMA,1
3734401001,PCAS-TC,0
3734401001,PCTE,0
3734401001,PODEMOS - AV,1
3734401001,PP,49
3734401001,PREPAL,0
3734401001,PSOE,38
3734401001,SALF,0
3734401001,U.P.L.,4
3734401001,VOX,28
3734501001,Cs,0
3734501001,ESCAÑOS EN BLANCO,0
3734501001,ESPAÑA VACIADA,0
3734501001,IU-MS-VQ,0
3734501001,MUNDO+JUSTO,0
3734501001,NUEVECYL,2
3734501001,PACMA,0
3734501001,PCAS-TC,0
3734501001,PCTE,0
3734501001,PODEMOS - AV,0
3734501001,PP,43
3734501001,PREPAL,0
3734501001,PSOE,26
3734501001,SALF,3
3734501001,U.P.L.,3
3734501001,VOX,20
3734601001,Cs,0
3734601001,ESCAÑOS EN BLANCO,0
3734601001,ESPAÑA VACIADA,1
3734601001,IU-MS-VQ,0
3734601001,MUNDO+JUSTO,0
3734601001,NUEVECYL,1
3734601001,PACMA,0
3734601001,PCAS-TC,0
3734601001,PCTE,0
3734601001,PODEMOS - AV,0
3734601001,PP,138
3734601001,PREPAL,0
3734601001,PSOE,23
3734601001,SALF,0
3734601001,U.P.L.,1
3734601001,VOX,22
3734701001,Cs,1
3734701001,ESCAÑOS EN BLANCO,1
3734701001,ESPAÑA VACIADA,3
3734701001,IU-MS-VQ,10
3734701001,MUNDO+JUSTO,2
3734701001,NUEVECYL,1
3734701001,PACMA,1
3734701001,PCAS-TC,0
3734701001,PCTE,0
3734701001,PODEMOS - AV,4
3734701001,PP,140
3734701001,PREPAL,1
3734701001,PSOE,85
3734701001,SALF,2
3734701001,U.P.L.,4
3734701001,VOX,64
3734801001,Cs,1
3734801001,ESCAÑOS EN BLANCO,0
3734801001,ESPAÑA VACIADA,0
3734801001,IU-MS-VQ,0
3734801001,MUNDO+JUSTO,0
3734801001,NUEVECYL,0
3734801001,PACMA,0
3734801001,PCAS-TC,0
3734801001,PCTE,0
3734801001,PODEMOS - AV,0
3734801001,PP,31
3734801001,PREPAL,0
3734801001,PSOE,10
3734801001,SALF,2
3734801001,U.P.L.,1
3734801001,VOX,23
3734901001,Cs,0
3734901001,ESCAÑOS EN BLANCO,1
3734901001,ESPAÑA VACIADA,2
3734901001,IU-MS-VQ,0
3734901001,MUNDO+JUSTO,0
3734901001,NUEVECYL,1
3734901001,PACMA,0
3734901001,PCAS-TC,0
3734901001,PCTE,0
3734901001,PODEMOS - AV,0
3734901001,PP,38
3734901001,PREPAL,0
3734901001,PSOE,8
3734901001,SALF,0
3734901001,U.P.L.,4
3734901001,VOX,8
3735001001,Cs,0
3735001001,ESCAÑOS EN BLANCO,0
3735001001,ESPAÑA VACIADA,0
3735001001,IU-MS-VQ,0
3735001001,MUNDO+JUSTO,0
3735001001,NUEVECYL,2
3735001001,PACMA,1
3735001001,PCAS-TC,0
3735001001,PCTE,0
3735001001,PODEMOS - AV,0
3735001001,PP,93
3735001001,PREPAL,0
3735001001,PSOE,46
3735001001,SALF,0
3735001001,U.P.L.,2
3735001001,VOX,44
3735101001,Cs,0
3735101001,ESCAÑOS EN BLANCO,0
3735101001,ESPAÑA VACIADA,38
3735101001,IU-MS-VQ,0
3735101001,MUNDO+JUSTO,0
3735101001,NUEVECYL,0
3735101001,PACMA,0
3735101001,PCAS-TC,0
3735101001,PCTE,0
3735101001,PODEMOS - AV,0
3735101001,PP,63
3735101001,PREPAL,0
3735101001,PSOE,37
3735101001,SALF,5
3735101001,U.P.L.,1
3735101001,VOX,33
3735201001,Cs,2
3735201001,ESCAÑOS EN BLANCO,0
3735201001,ESPAÑA VACIADA,0
3735201001,IU-MS-VQ,0
3735201001,MUNDO+JUSTO,0
3735201001,NUEVECYL,0
3735201001,PACMA,2
3735201001,PCAS-TC,0
3735201001,PCTE,0
3735201001,PODEMOS - AV,0
3735201001,PP,59
3735201001,PREPAL,0
3735201001,PSOE,26
3735201001,SALF,0
3735201001,U.P.L.,0
3735201001,VOX,28
3735301001,Cs,0
3735301001,ESCAÑOS EN BLANCO,0
3735301001,ESPAÑA VACIADA,1
3735301001,IU-MS-VQ,0
3735301001,MUNDO+JUSTO,0
3735301001,NUEVECYL,3
3735301001,PACMA,0
3735301001,PCAS-TC,0
3735301001,PCTE,0
3735301001,PODEMOS - AV,0
3735301001,PP,31
3735301001,PREPAL,0
3735301001,PSOE,21
3735301001,SALF,0
3735301001,U.P.L.,1
3735301001,VOX,14
3735401001,Cs,8
3735401001,ESCAÑOS EN BLANCO,2
3735401001,ESPAÑA VACIADA,4
3735401001,IU-MS-VQ,17
3735401001,MUNDO+JUSTO,0
3735401001,NUEVECYL,6
3735401001,PACMA,2
3735401001,PCAS-TC,2
3735401001,PCTE,3
3735401001,PODEMOS - AV,3
3735401001,PP,329
3735401001,PREPAL,2
3735401001,PSOE,292
3735401001,SALF,13
3735401001,U.P.L.,24
3735401001,VOX,158
3735401002,Cs,4
3735401002,ESCAÑOS EN BLANCO,3
3735401002,ESPAÑA VACIADA,0
3735401002,IU-MS-VQ,11
3735401002,MUNDO+JUSTO,1
3735401002,NUEVECYL,5
3735401002,PACMA,2
3735401002,PCAS-TC,0
3735401002,PCTE,0
3735401002,PODEMOS - AV,1
3735401002,PP,247
3735401002,PREPAL,1
3735401002,PSOE,150
3735401002,SALF,20
3735401002,U.P.L.,8
3735401002,VOX,131
3735401003,Cs,1
3735401003,ESCAÑOS EN BLANCO,7
3735401003,ESPAÑA VACIADA,4
3735401003,IU-MS-VQ,10
3735401003,MUNDO+JUSTO,0
3735401003,NUEVECYL,11
3735401003,PACMA,5
3735401003,PCAS-TC,1
3735401003,PCTE,2
3735401003,PODEMOS - AV,12
3735401003,PP,402
3735401003,PREPAL,2
3735401003,PSOE,285
3735401003,SALF,21
3735401003,U.P.L.,18
3735401003,VOX,227
3735401004,Cs,5
3735401004,ESCAÑOS EN BLANCO,3
3735401004,ESPAÑA VACIADA,7
3735401004,IU-MS-VQ,8
3735401004,MUNDO+JUSTO,2
3735401004,NUEVECYL,8
3735401004,PACMA,3
3735401004,PCAS-TC,1
3735401004,PCTE,0
3735401004,PODEMOS - AV,4
3735401004,PP,195
3735401004,PREPAL,3
3735401004,PSOE,205
3735401004,SALF,6
3735401004,U.P.L.,9
3735401004,VOX,100
3735401005,Cs,13
3735401005,ESCAÑOS EN BLANCO,3
3735401005,ESPAÑA VACIADA,5
3735401005,IU-MS-VQ,9
3735401005,MUNDO+JUSTO,1
3735401005,NUEVECYL,11
3735401005,PACMA,3
3735401005,PCAS-TC,1
3735401005,PCTE,4
3735401005,PODEMOS - AV,3
3735401005,PP,277
3735401005,PREPAL,1
3735401005,PSOE,177
3735401005,SALF,18
3735401005,U.P.L.,8
3735401005,VOX,231
3735501001,Cs,1
3735501001,ESCAÑOS EN BLANCO,2
3735501001,ESPAÑA VACIADA,0
3735501001,IU-MS-VQ,0
3735501001,MUNDO+JUSTO,0
3735501001,NUEVECYL,5
3735501001,PACMA,0
3735501001,PCAS-TC,0
3735501001,PCTE,3
3735501001,PODEMOS - AV,0
3735501001,PP,34
3735501001,PREPAL,0
3735501001,PSOE,36
3735501001,SALF,0
3735501001,U.P.L.,2
3735501001,VOX,14
3735601001,Cs,0
3735601001,ESCAÑOS EN BLANCO,0
3735601001,ESPAÑA VACIADA,0
3735601001,IU-MS-VQ,0
3735601001,MUNDO+JUSTO,0
3735601001,NUEVECYL,0
3735601001,PACMA,1
3735601001,PCAS-TC,0
3735601001,PCTE,0
3735601001,PODEMOS - AV,0
3735601001,PP,34
3735601001,PREPAL,1
3735601001,PSOE,11
3735601001,SALF,0
3735601001,U.P.L.,2
3735601001,VOX,2
3735701001,Cs,0
3735701001,ESCAÑOS EN BLANCO,4
3735701001,ESPAÑA VACIADA,1
3735701001,IU-MS-VQ,0
3735701001,MUNDO+JUSTO,0
3735701001,NUEVECYL,1
3735701001,PACMA,0
3735701001,PCAS-TC,0
3735701001,PCTE,0
3735701001,PODEMOS - AV,1
3735701001,PP,62
3735701001,PREPAL,0
3735701001,PSOE,52
3735701001,SALF,2
3735701001,U.P.L.,2
3735701001,VOX,15
3735801001,Cs,0
3735801001,ESCAÑOS EN BLANCO,0
3735801001,ESPAÑA VACIADA,0
3735801001,IU-MS-VQ,0
3735801001,MUNDO+JUSTO,1
3735801001,NUEVECYL,0
3735801001,PACMA,0
3735801001,PCAS-TC,0
3735801001,PCTE,0
3735801001,PODEMOS - AV,1
3735801001,PP,61
3735801001,PREPAL,0
3735801001,PSOE,10
3735801001,SALF,0
3735801001,U.P.L.,1
3735801001,VOX,24
3735901001,Cs,0
3735901001,ESCAÑOS EN BLANCO,0
3735901001,ESPAÑA VACIADA,0
3735901001,IU-MS-VQ,2
3735901001,MUNDO+JUSTO,0
3735901001,NUEVECYL,1
3735901001,PACMA,0
3735901001,PCAS-TC,0
3735901001,PCTE,0
3735901001,PODEMOS - AV,2
3735901001,PP,49
3735901001,PREPAL,0
3735901001,PSOE,23
3735901001,SALF,1
3735901001,U.P.L.,7
3735901001,VOX,23
3736001001,Cs,2
3736001001,ESCAÑOS EN BLANCO,0
3736001001,ESPAÑA VACIADA,0
3736001001,IU-MS-VQ,0
3736001001,MUNDO+JUSTO,0
3736001001,NUEVECYL,0
3736001001,PACMA,0
3736001001,PCAS-TC,1
3736001001,PCTE,1
3736001001,PODEMOS - AV,0
3736001001,PP,53
3736001001,PREPAL,0
3736001001,PSOE,30
3736001001,SALF,3
3736001001,U.P.L.,3
3736001001,VOX,21
3736101001,Cs,0
3736101001,ESCAÑOS EN BLANCO,0
3736101001,ESPAÑA VACIADA,0
3736101001,IU-MS-VQ,0
3736101001,MUNDO+JUSTO,0
3736101001,NUEVECYL,0
3736101001,PACMA,0
3736101001,PCAS-TC,0
3736101001,PCTE,0
3736101001,PODEMOS - AV,0
3736101001,PP,30
3736101001,PREPAL,0
3736101001,PSOE,6
3736101001,SALF,2
3736101001,U.P.L.,0
3736101001,VOX,11
3736201001,Cs,6
3736201001,ESCAÑOS EN BLANCO,2
3736201001,ESPAÑA VACIADA,2
3736201001,IU-MS-VQ,10
3736201001,MUNDO+JUSTO,2
3736201001,NUEVECYL,17
3736201001,PACMA,2
3736201001,PCAS-TC,2
3736201001,PCTE,2
3736201001,PODEMOS - AV,2
3736201001,PP,329
3736201001,PREPAL,0
3736201001,PSOE,141
3736201001,SALF,7
3736201001,U.P.L.,7
3736201001,VOX,167
3736201002,Cs,13
3736201002,ESCAÑOS EN BLANCO,2
3736201002,ESPAÑA VACIADA,2
3736201002,IU-MS-VQ,17
3736201002,MUNDO+JUSTO,0
3736201002,NUEVECYL,11
3736201002,PACMA,5
3736201002,PCAS-TC,0
3736201002,PCTE,0
3736201002,PODEMOS - AV,14
3736201002,PP,406
3736201002,PREPAL,1
3736201002,PSOE,258
3736201002,SALF,20
3736201002,U.P.L.,15
3736201002,VOX,270
3736201003,Cs,6
3736201003,ESCAÑOS EN BLANCO,11
3736201003,ESPAÑA VACIADA,2
3736201003,IU-MS-VQ,9
3736201003,MUNDO+JUSTO,1
3736201003,NUEVECYL,7
3736201003,PACMA,2
3736201003,PCAS-TC,1
3736201003,PCTE,0
3736201003,PODEMOS - AV,9
3736201003,PP,359
3736201003,PREPAL,3
3736201003,PSOE,210
3736201003,SALF,17
3736201003,U.P.L.,8
3736201003,VOX,197
3736201004,Cs,4
3736201004,ESCAÑOS EN BLANCO,1
3736201004,ESPAÑA VACIADA,1
3736201004,IU-MS-VQ,8
3736201004,MUNDO+JUSTO,2
3736201004,NUEVECYL,18
3736201004,PACMA,7
3736201004,PCAS-TC,1
3736201004,PCTE,2
3736201004,PODEMOS - AV,3
3736201004,PP,293
3736201004,PREPAL,3
3736201004,PSOE,182
3736201004,SALF,12
3736201004,U.P.L.,7
3736201004,VOX,171
3736301001,Cs,0
3736301001,ESCAÑOS EN BLANCO,0
3736301001,ESPAÑA VACIADA,0
3736301001,IU-MS-VQ,0
3736301001,MUNDO+JUSTO,0
3736301001,NUEVECYL,1
3736301001,PACMA,0
3736301001,PCAS-TC,0
3736301001,PCTE,0
3736301001,PODEMOS - AV,0
3736301001,PP,31
3736301001,PREPAL,0
3736301001,PSOE,19
3736301001,SALF,0
3736301001,U.P.L.,1
3736301001,VOX,13
3736401001,Cs,0
3736401001,ESCAÑOS EN BLANCO,0
3736401001,ESPAÑA VACIADA,0
3736401001,IU-MS-VQ,3
3736401001,MUNDO+JUSTO,1
3736401001,NUEVECYL,0
3736401001,PACMA,1
3736401001,PCAS-TC,0
3736401001,PCTE,0
3736401001,PODEMOS - AV,3
3736401001,PP,173
3736401001,PREPAL,2
3736401001,PSOE,112
3736401001,SALF,2
3736401001,U.P.L.,6
3736401001,VOX,48
3736501001,Cs,0
3736501001,ESCAÑOS EN BLANCO,0
3736501001,ESPAÑA VACIADA,0
3736501001,IU-MS-VQ,0
3736501001,MUNDO+JUSTO,0
3736501001,NUEVECYL,0
3736501001,PACMA,0
3736501001,PCAS-TC,0
3736501001,PCTE,0
3736501001,PODEMOS - AV,0
3736501001,PP,57
3736501001,PREPAL,0
3736501001,PSOE,20
3736501001,SALF,0
3736501001,U.P.L.,4
3736501001,VOX,9
3736601001,Cs,0
3736601001,ESCAÑOS EN BLANCO,0
3736601001,ESPAÑA VACIADA,0
3736601001,IU-MS-VQ,0
3736601001,MUNDO+JUSTO,0
3736601001,NUEVECYL,3
3736601001,PACMA,0
3736601001,PCAS-TC,0
3736601001,PCTE,0
3736601001,PODEMOS - AV,0
3736601001,PP,10
3736601001,PREPAL,0
3736601001,PSOE,7
3736601001,SALF,0
3736601001,U.P.L.,0
3736601001,VOX,5
3736701001,Cs,0
3736701001,ESCAÑOS EN BLANCO,1
3736701001,ESPAÑA VACIADA,2
3736701001,IU-MS-VQ,0
3736701001,MUNDO+JUSTO,0
3736701001,NUEVECYL,0
3736701001,PACMA,0
3736701001,PCAS-TC,0
3736701001,PCTE,0
3736701001,PODEMOS - AV,0
3736701001,PP,64
3736701001,PREPAL,1
3736701001,PSOE,19
3736701001,SALF,0
3736701001,U.P.L.,1
3736701001,VOX,18
3736801001,Cs,0
3736801001,ESCAÑOS EN BLANCO,0
3736801001,ESPAÑA VACIADA,0
3736801001,IU-MS-VQ,0
3736801001,MUNDO+JUSTO,0
3736801001,NUEVECYL,0
3736801001,PACMA,0
3736801001,PCAS-TC,0
3736801001,PCTE,0
3736801001,PODEMOS - AV,0
3736801001,PP,11
3736801001,PREPAL,0
3736801001,PSOE,0
3736801001,SALF,0
3736801001,U.P.L.,0
3736801001,VOX,0
3736901001,Cs,0
3736901001,ESCAÑOS EN BLANCO,0
3736901001,ESPAÑA VACIADA,0
3736901001,IU-MS-VQ,0
3736901001,MUNDO+JUSTO,0
3736901001,NUEVECYL,2
3736901001,PACMA,0
3736901001,PCAS-TC,1
3736901001,PCTE,0
3736901001,PODEMOS - AV,0
3736901001,PP,30
3736901001,PREPAL,0
3736901001,PSOE,25
3736901001,SALF,1
3736901001,U.P.L.,2
3736901001,VOX,24
3737001001,Cs,1
3737001001,ESCAÑOS EN BLANCO,0
3737001001,ESPAÑA VACIADA,7
3737001001,IU-MS-VQ,1
3737001001,MUNDO+JUSTO,2
3737001001,NUEVECYL,3
3737001001,PACMA,0
3737001001,PCAS-TC,0
3737001001,PCTE,0
3737001001,PODEMOS - AV,0
3737001001,PP,93
3737001001,PREPAL,0
3737001001,PSOE,42
3737001001,SALF,0
3737001001,U.P.L.,2
3737001001,VOX,23
3737101001,Cs,0
3737101001,ESCAÑOS EN BLANCO,0
3737101001,ESPAÑA VACIADA,0
3737101001,IU-MS-VQ,2
3737101001,MUNDO+JUSTO,0
3737101001,NUEVECYL,0
3737101001,PACMA,0
3737101001,PCAS-TC,0
3737101001,PCTE,0
3737101001,PODEMOS - AV,0
3737101001,PP,59
3737101001,PREPAL,0
3737101001,PSOE,36
3737101001,SALF,0
3737101001,U.P.L.,2
3737101001,VOX,29
3737201001,Cs,0
3737201001,ESCAÑOS EN BLANCO,1
3737201001,ESPAÑA VACIADA,0
3737201001,IU-MS-VQ,5
3737201001,MUNDO+JUSTO,0
3737201001,NUEVECYL,5
3737201001,PACMA,0
3737201001,PCAS-TC,0
3737201001,PCTE,0
3737201001,PODEMOS - AV,0
3737201001,PP,33
3737201001,PREPAL,0
3737201001,PSOE,28
3737201001,SALF,2
3737201001,U.P.L.,1
3737201001,VOX,18
3737301001,Cs,0
3737301001,ESCAÑOS EN BLANCO,0
3737301001,ESPAÑA VACIADA,0
3737301001,IU-MS-VQ,9
3737301001,MUNDO+JUSTO,0
3737301001,NUEVECYL,2
3737301001,PACMA,0
3737301001,PCAS-TC,0
3737301001,PCTE,0
3737301001,PODEMOS - AV,2
3737301001,PP,131
3737301001,PREPAL,1
3737301001,PSOE,155
3737301001,SALF,0
3737301001,U.P.L.,5
3737301001,VOX,47
3737401001,Cs,0
3737401001,ESCAÑOS EN BLANCO,0
3737401001,ESPAÑA VACIADA,1
3737401001,IU-MS-VQ,5
3737401001,MUNDO+JUSTO,0
3737401001,NUEVECYL,6
3737401001,PACMA,1
3737401001,PCAS-TC,0
3737401001,PCTE,0
3737401001,PODEMOS - AV,3
3737401001,PP,361
3737401001,PREPAL,0
3737401001,PSOE,219
3737401001,SALF,2
3737401001,U.P.L.,2
3737401001,VOX,182
3737501001,Cs,0
3737501001,ESCAÑOS EN BLANCO,0
3737501001,ESPAÑA VACIADA,0
3737501001,IU-MS-VQ,2
3737501001,MUNDO+JUSTO,0
3737501001,NUEVECYL,2
3737501001,PACMA,0
3737501001,PCAS-TC,0
3737501001,PCTE,0
3737501001,PODEMOS - AV,1
3737501001,PP,185
3737501001,PREPAL,0
3737501001,PSOE,198
3737501001,SALF,0
3737501001,U.P.L.,1
3737501001,VOX,53
3737601001,Cs,0
3737601001,ESCAÑOS EN BLANCO,0
3737601001,ESPAÑA VACIADA,1
3737601001,IU-MS-VQ,0
3737601001,MUNDO+JUSTO,1
3737601001,NUEVECYL,6
3737601001,PACMA,1
3737601001,PCAS-TC,0
3737601001,PCTE,1
3737601001,PODEMOS - AV,0
3737601001,PP,298
3737601001,PREPAL,2
3737601001,PSOE,167
3737601001,SALF,3
3737601001,U.P.L.,13
3737601001,VOX,109
3737601002,Cs,3
3737601002,ESCAÑOS EN BLANCO,0
3737601002,ESPAÑA VACIADA,1
3737601002,IU-MS-VQ,1
3737601002,MUNDO+JUSTO,0
3737601002,NUEVECYL,4
3737601002,PACMA,2
3737601002,PCAS-TC,0
3737601002,PCTE,2
3737601002,PODEMOS - AV,3
3737601002,PP,270
3737601002,PREPAL,0
3737601002,PSOE,109
3737601002,SALF,3
3737601002,U.P.L.,18
3737601002,VOX,138
3737701001,Cs,0
3737701001,ESCAÑOS EN BLANCO,0
3737701001,ESPAÑA VACIADA,3
3737701001,IU-MS-VQ,0
3737701001,MUNDO+JUSTO,0
3737701001,NUEVECYL,2
3737701001,PACMA,0
3737701001,PCAS-TC,0
3737701001,PCTE,0
3737701001,PODEMOS - AV,1
3737701001,PP,74
3737701001,PREPAL,0
3737701001,PSOE,38
3737701001,SALF,2
3737701001,U.P.L.,11
3737701001,VOX,18
3737801001,Cs,0
3737801001,ESCAÑOS EN BLANCO,0
3737801001,ESPAÑA VACIADA,0
3737801001,IU-MS-VQ,0
3737801001,MUNDO+JUSTO,0
3737801001,NUEVECYL,0
3737801001,PACMA,0
3737801001,PCAS-TC,0
3737801001,PCTE,0
3737801001,PODEMOS - AV,0
3737801001,PP,20
3737801001,PREPAL,0
3737801001,PSOE,13
3737801001,SALF,0
3737801001,U.P.L.,0
3737801001,VOX,8
3737901001,Cs,1
3737901001,ESCAÑOS EN BLANCO,0
3737901001,ESPAÑA VACIADA,4
3737901001,IU-MS-VQ,1
3737901001,MUNDO+JUSTO,0
3737901001,NUEVECYL,2
3737901001,PACMA,0
3737901001,PCAS-TC,1
3737901001,PCTE,0
3737901001,PODEMOS - AV,1
3737901001,PP,45
3737901001,PREPAL,0
3737901001,PSOE,29
3737901001,SALF,3
3737901001,U.P.L.,1
3737901001,VOX,30
3738001001,Cs,0
3738001001,ESCAÑOS EN BLANCO,0
3738001001,ESPAÑA VACIADA,0
3738001001,IU-MS-VQ,1
3738001001,MUNDO+JUSTO,0
3738001001,NUEVECYL,0
3738001001,PACMA,0
3738001001,PCAS-TC,0
3738001001,PCTE,0
3738001001,PODEMOS - AV,0
3738001001,PP,13
3738001001,PREPAL,0
3738001001,PSOE,10
3738001001,SALF,1
3738001001,U.P.L.,0
3738001001,VOX,4
3738101001,Cs,0
3738101001,ESCAÑOS EN BLANCO,1
3738101001,ESPAÑA VACIADA,0
3738101001,IU-MS-VQ,0
3738101001,MUNDO+JUSTO,0
3738101001,NUEVECYL,0
3738101001,PACMA,0
3738101001,PCAS-TC,0
3738101001,PCTE,0
3738101001,PODEMOS - AV,1
3738101001,PP,21
3738101001,PREPAL,0
3738101001,PSOE,12
3738101001,SALF,0
3738101001,U.P.L.,34
3738101001,VOX,12
3738201001,Cs,0
3738201001,ESCAÑOS EN BLANCO,0
3738201001,ESPAÑA VACIADA,1
3738201001,IU-MS-VQ,0
3738201001,MUNDO+JUSTO,0
3738201001,NUEVECYL,0
3738201001,PACMA,0
3738201001,PCAS-TC,0
3738201001,PCTE,0
3738201001,PODEMOS - AV,0
3738201001,PP,40
3738201001,PREPAL,0
3738201001,PSOE,38
3738201001,SALF,0
3738201001,U.P.L.,0
3738201001,VOX,15
3799099001,Cs,27
3799099001,ESCAÑOS EN BLANCO,10
3799099001,ESPAÑA VACIADA,25
3799099001,IU-MS-VQ,82
3799099001,MUNDO+JUSTO,26
3799099001,NUEVECYL,37
3799099001,PACMA,33
3799099001,PCAS-TC,5
3799099001,PCTE,21
3799099001,PODEMOS - AV,73
3799099001,PP,649
3799099001,PREPAL,4
3799099001,PSOE,800
3799099001,SALF,21
3799099001,U.P.L.,29
3799099001,VOX,414
3799099002,Cs,0
3799099002,ESCAÑOS EN BLANCO,0
3799099002,ESPAÑA VACIADA,0
3799099002,IU-MS-VQ,0
3799099002,MUNDO+JUSTO,0
3799099002,NUEVECYL,0
3799099002,PACMA,0
3799099002,PCAS-TC,0
3799099002,PCTE,0
3799099002,PODEMOS - AV,0
3799099002,PP,0
3799099002,PREPAL,0
3799099002,PSOE,0
3799099002,SALF,0
3799099002,U.P.L.,0
3799099002,VOX,0
3799099003,Cs,0
3799099003,ESCAÑOS EN BLANCO,0
3799099003,ESPAÑA VACIADA,0
3799099003,IU-MS-VQ,0
3799099003,MUNDO+JUSTO,0
3799099003,NUEVECYL,0
3799099003,PACMA,0
3799099003,PCAS-TC,0
3799099003,PCTE,0
3799099003,PODEMOS - AV,0
3799099003,PP,0
3799099003,PREPAL,0
3799099003,PSOE,0
3799099003,SALF,0
3799099003,U.P.L.,0
3799099003,VOX,0
4000101001,ESCAÑOS EN BLANCO,2
4000101001,IU-MS-VQ,5
4000101001,MUNDO+JUSTO,0
