CUSEC,CUMUN,CSEC,CDIS,CMUN,CPRO,CCA,CUDIS,CLAU2,NPRO,NCA,CNUT0,CNUT1,CNUT2,CNUT3,NMUN,CUSEC_KEY,POP_2025
5009502001,50095,001,02,095,50,02,5009502,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009502001,1635
5029801003,50298,003,01,298,50,02,5029801,50298,Zaragoza,Aragón,ES,2,4,3,Zuera,5029801003,2699
5029801001,50298,001,01,298,50,02,5029801,50298,Zaragoza,Aragón,ES,2,4,3,Zuera,5029801001,2696
4405001002,44050,002,01,050,44,02,4405001,44050,Teruel,Aragón,ES,2,4,2,Calamocha,4405001002,1993
4400801001,44008,001,01,008,44,02,4400801,44008,Teruel,Aragón,ES,2,4,2,Albalate del Arzobispo,4400801001,948
4400801002,44008,002,01,008,44,02,4400801,44008,Teruel,Aragón,ES,2,4,2,Albalate del Arzobispo,4400801002,1000
5029711008,50297,008,11,297,50,02,5029711,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029711008,2292
5029704055,50297,055,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704055,1248
5029704076,50297,076,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704076,1303
5029704061,50297,061,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704061,1749
5029704075,50297,075,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704075,1414
5029709027,50297,027,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709027,1684
5029709030,50297,030,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709030,2202
5029708006,50297,006,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708006,1585
5029708028,50297,028,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708028,1946
5029708011,50297,011,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708011,1664
5029708027,50297,027,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708027,1941
5029708024,50297,024,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708024,1642
5029708026,50297,026,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708026,1873
5029710048,50297,048,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710048,1315
5029710092,50297,092,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710092,1197
4412201002,44122,002,01,122,44,02,4412201,44122,Teruel,Aragón,ES,2,4,2,Híjar,4412201002,991
4401303002,44013,002,03,013,44,02,4401303,44013,Teruel,Aragón,ES,2,4,2,Alcañiz,4401303002,1596
4401303004,44013,004,03,013,44,02,4401303,44013,Teruel,Aragón,ES,2,4,2,Alcañiz,4401303004,2719
4401305001,44013,001,05,013,44,02,4401305,44013,Teruel,Aragón,ES,2,4,2,Alcañiz,4401305001,1347
4401305002,44013,002,05,013,44,02,4401305,44013,Teruel,Aragón,ES,2,4,2,Alcañiz,4401305002,2364
5029703047,50297,047,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703047,1593
5029703038,50297,038,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703038,1675
5029704078,50297,078,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704078,1261
5029704060,50297,060,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704060,1675
5029704079,50297,079,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704079,1303
5029704068,50297,068,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704068,1664
5029710066,50297,066,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710066,1552
5029710093,50297,093,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710093,1647
5029710074,50297,074,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710074,1373
5029710094,50297,094,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710094,1017
5029704057,50297,057,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704057,962
5029704077,50297,077,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704077,1507
5029710030,50297,030,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710030,1667
5029710032,50297,032,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710032,1265
5029704037,50297,037,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704037,1863
5029704014,50297,014,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704014,764
5029706010,50297,010,06,297,50,02,5029706,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029706010,2078
5029709017,50297,017,09,297,50,02,5029709,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029709017,1201
5029703088,50297,088,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703088,1349
5029703091,50297,091,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703091,1297
5029703089,50297,089,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703089,1289
2212503008,22125,008,03,125,22,02,2212503,22125,Huesca,Aragón,ES,2,4,1,Huesca,2212503008,1767
2212503009,22125,009,03,125,22,02,2212503,22125,Huesca,Aragón,ES,2,4,1,Huesca,2212503009,1481
5006201001,50062,001,01,062,50,02,5006201,50062,Zaragoza,Aragón,ES,2,4,3,"Burgo de Ebro, El",5006201001,1386
5006201002,50062,002,01,062,50,02,5006201,50062,Zaragoza,Aragón,ES,2,4,3,"Burgo de Ebro, El",5006201002,1404
5029707014,50297,014,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707014,1269
5029707020,50297,020,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707020,1221
5029707009,50297,009,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707009,1906
5029707018,50297,018,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707018,1146
5029707016,50297,016,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707016,1331
5029703086,50297,086,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703086,1166
5029707008,50297,008,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707008,1229
4405001001,44050,001,01,050,44,02,4405001,44050,Teruel,Aragón,ES,2,4,2,Calamocha,4405001001,2069
5029707001,50297,001,07,297,50,02,5029707,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029707001,2208
4402502002,44025,002,02,025,44,02,4402502,44025,Teruel,Aragón,ES,2,4,2,Andorra,4402502002,1501
4402502003,44025,003,02,025,44,02,4402502,44025,Teruel,Aragón,ES,2,4,2,Andorra,4402502003,722
4402502001,44025,001,02,025,44,02,4402502,44025,Teruel,Aragón,ES,2,4,2,Andorra,4402502001,831
4402501003,44025,003,01,025,44,02,4402501,44025,Teruel,Aragón,ES,2,4,2,Andorra,4402501003,830
5016301001,50163,001,01,163,50,02,5016301,50163,Zaragoza,Aragón,ES,2,4,3,María de Huerva,5016301001,1753
5016301004,50163,004,01,163,50,02,5016301,50163,Zaragoza,Aragón,ES,2,4,3,María de Huerva,5016301004,1163
5008901002,50089,002,01,089,50,02,5008901,50089,Zaragoza,Aragón,ES,2,4,3,Cuarte de Huerva,5008901002,1621
5008901004,50089,004,01,089,50,02,5008901,50089,Zaragoza,Aragón,ES,2,4,3,Cuarte de Huerva,5008901004,2327
5008901007,50089,007,01,089,50,02,5008901,50089,Zaragoza,Aragón,ES,2,4,3,Cuarte de Huerva,5008901007,1998
5029708020,50297,020,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708020,1615
5029708029,50297,029,08,297,50,02,5029708,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029708029,1186
5029710033,50297,033,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710033,977
5029710035,50297,035,10,297,50,02,5029710,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029710035,1238
